11252,2024-10-27,235.2
13855,2024-09-17,1925.43
11051,2024-07-10,2858.82
14269,2024-04-14,679.2
6752,2024-05-24,2519.1
6384,2024-03-22,559.38
5667,2023-11-24,2463.03
856,2024-01-05,217.71
5124,2024-07-10,2860.17
10135,2024-06-19,1300.56
7310,2024-07-31,1199.61
272,2024-01-20,1459.02
6048,2023-11-11,1602.39
4775,2024-07-14,2653.92
7608,2023-12-23,1082.13
13142,2024-03-24,1296.06
2603,2024-03-20,2045.37
7816,2024-05-21,507.33
10790,2023-12-11,2956.83
1054,2024-05-16,211.32
13453,2024-10-19,2961.48
5545,2024-04-21,959.37
311,2024-02-17,2995.02
14104,2024-06-30,2596.08
13686,2024-05-21,928.77
3849,2024-08-07,1558.05
10119,2024-06-02,785.49
12037,2024-06-06,685.92
10396,2024-02-18,1155.09
13865,2024-10-09,2819.46
7048,2024-08-14,265.44
5464,2024-06-27,1890.54
7003,2024-02-26,1704.48
11102,2024-07-11,2225.79
14983,2023-11-28,1127.22
8618,2024-01-12,2434.62
2649,2024-10-04,2357.82
12431,2024-10-06,2853.96
8116,2024-06-19,1197.42
7607,2023-12-31,2633.88
14773,2023-11-06,1430.1
3952,2024-03-10,1588.38
11767,2024-10-10,151.62
10282,2024-04-29,1055.61
12061,2024-04-24,459.84
14414,2024-04-20,76.08
9956,2024-06-02,2309.1
1629,2023-11-10,2339.37
14823,2024-05-17,833.22
9823,2024-07-05,690.42
2474,2024-09-09,2135.82
9575,2023-11-25,594.81
5940,2024-03-14,1239.12
5308,2024-07-20,401.07
13649,2024-02-21,2628.39
708,2024-04-10,1546.05
7707,2024-02-04,2634.66
8088,2024-01-11,2670.57
2929,2024-08-30,1992.78
2652,2023-12-20,1712.73
10357,2024-09-21,1112.97
6799,2023-12-18,2053.68
7973,2024-08-09,1662.66
8406,2024-03-01,2016.39
10382,2024-05-20,2184.45
12216,2023-12-26,456.48
3056,2023-12-22,2671.35
3301,2024-07-01,1242
6552,2024-07-13,1015.17
9751,2024-08-27,1683.51
11932,2024-03-28,2869.65
12073,2024-09-09,947.61
12486,2024-02-09,327.54
14177,2024-09-28,1481.79
13956,2024-09-02,1861.2
5808,2024-03-10,1758.42
11232,2024-09-15,633.63
13982,2024-07-18,2498.46
431,2024-06-15,2587.26
14141,2024-06-27,1478.97
13126,2024-01-29,1676.58
7812,2023-12-22,1964.52
10036,2024-02-07,1329.84
8722,2024-09-17,1797.24
8316,2024-01-05,2392.95
3688,2024-10-29,2130.3
9204,2024-02-17,2602.71
4414,2024-01-19,1160.85
11141,2024-07-27,1188.51
9073,2024-09-11,1532.19
14179,2024-07-07,2589.66
10015,2023-11-21,1186.23
2867,2024-10-18,2490.39
3724,2024-09-19,497.91
7057,2024-07-14,563.1
3752,2024-01-07,346.92
5419,2023-12-17,1119.15
319,2024-05-23,2084.67
14501,2024-09-21,296.55
10686,2024-06-16,2150.49
14882,2023-11-16,2374.68
14505,2024-10-30,2958.36
5825,2024-09-12,2355.24
12123,2024-08-09,1171.83
10683,2024-07-26,1471.32
12024,2024-07-03,70.68
1099,2024-01-17,799.95
10256,2024-06-22,2950.32
577,2024-04-29,786.45
6691,2024-02-13,100.89
2822,2024-03-25,945.45
6016,2024-06-17,1256.85
13578,2024-10-06,1867.77
2025,2024-01-16,2768.64
8544,2024-08-24,1057.05
13835,2024-07-31,1986.75
13753,2024-06-21,277.08
11880,2024-09-16,2658.54
7552,2023-11-06,1128
14368,2024-07-08,702.21
1263,2024-07-16,296.13
2058,2024-10-19,861.33
4089,2023-12-26,628.02
9221,2024-10-23,2602.68
2249,2024-10-16,2663.64
5087,2024-08-10,2992.98
4265,2024-01-10,924.12
10137,2024-05-13,335.13
8057,2024-03-01,776.79
12800,2023-11-29,1670.64
7930,2024-09-10,596.46
11660,2024-10-03,1976.58
11134,2024-02-05,1965.27
14885,2024-03-24,1892.34
4163,2024-05-12,2679.36
13818,2023-12-13,1537.38
12724,2024-09-25,759.12
5472,2024-06-14,2443.5
13265,2024-04-18,846.03
11416,2024-06-09,2257.98
10275,2023-12-26,1387.26
817,2024-02-22,1263.96
2549,2023-12-10,1917.87
1558,2024-03-31,86.61
4664,2024-03-24,1423.41
7801,2023-11-11,1437.81
1596,2024-06-15,2598.84
9362,2024-01-25,1088.55
10277,2024-05-03,1032.96
6626,2024-08-22,1302.33
11812,2024-04-17,1029.48
14890,2024-04-04,2582.37
5833,2024-10-25,710.52
1298,2024-03-25,1802.55
2951,2023-11-18,2977.92
13360,2023-12-10,2895.03
14084,2024-08-14,939.78
4037,2023-11-06,2172.09
959,2024-07-25,1981.53
6551,2024-08-27,2145.21
7259,2024-07-01,718.44
12386,2024-04-19,1721.37
10520,2024-01-18,1322.46
9763,2024-10-22,2172.96
14806,2024-10-12,1820.01
4248,2023-11-08,1189.74
8778,2024-01-07,1297.2
5799,2024-07-21,790.71
7924,2024-07-12,1365.63
8569,2024-05-10,914.7
2804,2024-05-03,2406.39
8644,2024-06-03,2902.53
9757,2024-02-21,2638.74
9906,2024-07-20,1050.12
3864,2023-11-07,1729.44
2553,2024-02-11,119.43
13541,2024-09-25,970.74
11021,2024-02-24,1385.25
14359,2024-01-07,1349.94
13706,2024-01-22,1367.1
1734,2024-10-13,978.66
913,2023-11-26,1245.12
14452,2024-03-04,2288.76
5130,2024-01-20,2487.75
13324,2024-10-19,1732.17
10894,2024-04-19,1582.89
4744,2024-08-05,1527.09
5586,2024-01-03,1549.65
3364,2024-05-17,1384.74
11605,2024-09-07,84.06
2658,2024-10-19,413.55
1875,2023-12-03,2733.03
3633,2023-11-12,2172.24
12948,2024-10-16,1741.47
3927,2024-07-19,2274.36
652,2024-08-09,798.81
11320,2024-04-11,531.48
14334,2024-07-09,1221.48
1003,2024-05-24,99.63
7919,2024-09-28,2712
11550,2024-06-14,1316.79
8931,2024-01-03,1044.87
6337,2024-05-27,1019.46
7690,2024-06-21,1300.2
12924,2024-01-18,1798.86
5426,2024-09-13,1620.09
4753,2024-08-31,2439.39
2149,2024-08-07,2426.85
6886,2024-06-10,2808.81
790,2024-06-12,2119.95
330,2024-03-16,1791.9
379,2024-10-11,869.37
12202,2024-07-10,2169.24
11905,2024-08-21,2431.53
8090,2024-06-06,292.35
14178,2024-06-21,2964.33
9626,2024-01-30,2044.71
9274,2024-02-08,302.49
1081,2024-02-06,1810.8
5276,2024-10-04,588.45
14488,2024-01-23,2216.01
1604,2024-03-12,2505.18
10376,2024-05-03,1095.66
1835,2024-07-29,1675.35
14529,2024-07-12,236.88
4503,2024-10-16,2518.56
8261,2024-08-27,1011.63
10251,2024-07-12,2777.7
9718,2024-09-16,2214.27
4620,2024-03-31,2481.69
14277,2024-05-04,1840.02
2621,2024-07-20,2797.5
823,2024-04-09,1184.82
3857,2024-08-25,1946.55
6398,2024-09-17,1653.15
869,2024-09-04,2891.91
450,2024-09-03,535.95
1659,2023-11-19,727.23
12531,2024-07-21,704.22
813,2023-11-13,1138.71
7891,2024-01-13,196.14
1808,2024-03-09,1180.44
14784,2024-10-26,2467.41
11775,2024-09-05,786.54
7785,2024-06-11,1749.27
11164,2024-04-17,2306.67
13174,2024-04-10,2737.68
425,2024-07-20,342.12
12541,2024-08-18,497.94
7475,2024-03-28,1017.15
9971,2024-07-31,2145.45
2543,2024-05-25,2849.85
13040,2023-12-02,2188.77
1874,2024-03-23,1114.62
3111,2023-12-26,2485.68
2199,2024-02-08,2467.65
2794,2024-02-23,1928.58
13694,2024-01-18,186.45
463,2024-01-19,741.84
4076,2024-08-24,553.8
5948,2024-09-24,1497.45
13712,2024-07-12,72.54
13892,2024-01-24,1128.63
1588,2024-09-29,613.8
10648,2024-07-06,2971.83
2837,2024-06-07,1508.85
3645,2023-11-11,2859.21
331,2024-05-12,164.7
26,2024-07-05,385.11
3913,2024-03-26,2978.79
7200,2024-09-19,1905.63
13663,2024-08-20,1362.36
12240,2024-01-19,2695.68
13329,2024-10-26,540.18
2849,2024-04-13,1838.19
13227,2024-10-06,561.66
14649,2024-09-14,1098.21
7236,2024-10-10,2964.51
4028,2024-04-10,801.84
12185,2024-04-17,1990.71
6470,2024-05-13,93.72
12485,2024-08-30,2155.32
13817,2024-03-16,309.75
6555,2024-01-17,1937.04
3314,2024-06-18,1543.38
10514,2024-05-24,1558.08
4422,2024-05-15,900.9
9239,2024-05-25,2078.88
6088,2024-02-19,2313.21
5091,2024-09-01,2149.32
14240,2024-01-29,1834.32
8719,2024-01-16,2008.17
10423,2024-08-07,265.98
13951,2024-06-14,178.59
11570,2024-07-24,2092.11
11136,2024-03-26,871.02
4066,2023-12-19,1412.79
3193,2024-09-18,2283.24
6265,2024-10-11,1053.87
10700,2024-08-15,2194.65
11758,2023-11-21,1184.04
4516,2024-01-13,2212.11
295,2024-10-03,1406.34
12880,2024-04-25,1562.97
7600,2024-08-23,699.87
14169,2024-07-08,574.32
12233,2024-05-22,2734.14
3951,2024-07-01,1798.23
5764,2024-09-06,2243.1
2346,2024-04-15,1967.07
14326,2024-05-06,1331.67
11870,2024-02-20,405.33
6379,2024-02-11,368.67
10443,2024-09-16,1975.08
2963,2023-11-16,2473.8
7188,2024-10-11,2645.34
5446,2024-10-15,2530.41
10690,2023-12-25,2788.86
7126,2024-04-04,2918.61
2733,2024-04-20,295.35
14361,2024-07-17,1348.11
1549,2024-11-01,1521.81
14506,2024-03-19,146.49
4382,2024-03-03,2250.48
8530,2024-05-22,1038.18
1514,2024-06-22,1177.47
10331,2024-03-19,2782.02
11171,2024-05-14,1216.47
7220,2024-02-10,2472.27
8076,2024-01-23,1634.25
1707,2024-01-15,2123.01
9636,2024-01-20,919.35
772,2024-03-13,2733.6
9818,2024-03-31,463.29
2939,2024-01-17,1057.32
12705,2023-11-07,325.71
4543,2024-01-05,532.83
2115,2024-06-08,2796.45
1162,2024-02-03,1883.61
10140,2024-10-29,2915.25
5013,2024-07-24,1422.78
13363,2024-10-11,512.79
11220,2024-03-19,2261.79
6104,2024-09-09,2013.93
10103,2024-05-25,2538.78
6925,2023-12-01,118.2
5504,2024-06-03,2271.45
11831,2024-07-31,1170.63
11799,2024-03-24,1259.73
5600,2024-08-31,1378.41
8907,2023-11-18,1673.04
13621,2024-03-06,1773.33
3891,2024-02-09,2731.11
14548,2023-12-23,2088.3
120,2024-04-05,2781.3
13456,2024-05-19,1922.64
1094,2024-07-15,1353.99
5110,2024-03-10,1305
14335,2023-12-10,545.91
12207,2024-07-28,1644.6
6539,2024-01-18,1144.17
1510,2024-10-25,1464.21
8594,2024-04-12,401.1
5850,2024-03-19,2031.09
8796,2024-01-30,422.64
9431,2023-12-03,662.73
9855,2024-03-08,211.77
5871,2023-12-23,1478.67
9347,2024-07-17,1209.06
6154,2024-08-20,2693.43
7034,2024-01-27,1991.88
13926,2024-06-15,1873.08
3706,2024-10-26,558.69
14954,2023-12-01,2980.38
14762,2023-12-07,405
4622,2024-05-06,2460.63
14344,2024-02-07,64.74
2365,2024-06-15,2340.27
7245,2023-11-08,2000.1
1892,2024-06-07,2090.37
14009,2024-07-17,916.65
14263,2023-11-30,1407.63
2332,2024-10-20,2939.76
9420,2024-02-06,2196.18
1832,2023-11-20,740.1
3669,2024-03-02,2349.99
8606,2024-07-14,1912.65
2347,2024-07-23,2034.69
4298,2024-03-21,2525.01
12085,2024-05-07,2337.48
2479,2024-09-18,1169.16
3292,2024-02-28,2868.75
10912,2024-01-03,1389.81
1383,2024-05-03,125.43
997,2024-04-06,81.21
9476,2023-12-15,350.88
811,2024-05-12,2326.77
2840,2024-09-22,541.68
4142,2023-12-15,1787.16
13505,2024-06-06,414.78
10947,2024-06-01,2782.59
14092,2023-11-17,2519.13
11332,2024-10-21,462.66
10414,2024-07-14,356.64
5696,2024-01-26,1570.05
6273,2024-04-03,505.74
5251,2023-12-05,666.27
9900,2024-01-07,901.65
7395,2023-12-22,2460.06
14654,2024-10-16,2954.58
8017,2023-12-24,1349.91
3812,2024-02-27,900.6
1728,2024-07-21,1508.52
4920,2024-06-11,707.22
5212,2024-09-13,2826.78
3814,2024-10-14,448.95
13032,2024-09-18,1952.91
13296,2023-12-04,890.34
287,2024-06-08,171.36
12822,2024-08-12,1538.7
13679,2023-12-01,813.93
1027,2024-05-23,571.35
14830,2024-04-30,1030.56
3672,2023-12-06,2682.69
12001,2024-02-22,781.29
12580,2024-06-30,1494.72
366,2024-01-18,2881.86
14533,2024-07-15,651.12
4950,2024-03-12,260.85
689,2024-09-05,2947.23
180,2024-01-20,862.53
4572,2024-09-09,1027.92
1710,2024-06-15,857.13
12849,2024-05-08,2825.55
1509,2023-12-15,611.16
10959,2024-02-14,2165.58
7457,2024-07-03,1702.71
232,2024-08-21,110.31
11076,2024-05-21,1798.41
13293,2024-09-15,1623.54
2049,2024-05-02,446.94
12923,2024-02-10,1441.47
11637,2023-11-17,2036.01
12565,2023-12-24,2535.99
10000,2023-12-20,1744.26
6117,2023-11-17,1358.82
11443,2024-05-11,1021.47
9673,2024-02-02,1750.68
6188,2024-05-03,1949.22
4977,2023-11-26,1646.16
12519,2024-04-30,1111.14
12867,2024-05-28,2038.68
1898,2023-12-02,2429.22
10363,2024-09-01,159.42
10637,2024-05-04,976.29
3826,2024-05-25,2370.42
7987,2024-04-03,2818.44
9207,2024-07-08,1655.52
540,2024-02-05,1292.49
11890,2024-07-20,452.64
323,2024-04-15,2615.13
11518,2024-04-09,2832.78
12539,2024-09-10,2376.75
1498,2024-02-02,1758.42
13280,2023-12-26,983.61
13626,2024-01-27,240.3
10041,2023-12-22,1017.12
6731,2024-01-25,1453.14
8197,2024-06-14,2482.74
14212,2024-05-29,247.05
14193,2024-07-23,2930.13
6137,2024-09-28,2511.21
12334,2024-06-08,1417.65
13949,2024-01-01,951.09
494,2024-03-17,687.48
74,2024-06-23,2096.58
8870,2024-06-28,784.59
3617,2023-12-06,89.13
9208,2023-11-30,1872.84
12906,2023-11-26,2632.98
12856,2024-01-20,2380.17
11115,2024-10-12,2581.14
4158,2024-03-12,1320.75
2635,2024-03-28,177.54
2541,2024-01-06,1717.02
3424,2024-08-20,2301.66
3117,2024-04-16,1943.01
10289,2024-07-24,477.48
2215,2024-01-22,2888.76
6480,2024-01-03,2210.55
6195,2024-09-10,243.12
2144,2024-02-23,2413.11
7035,2024-08-01,623.25
11810,2024-03-22,2059.14
6846,2024-03-06,2861.73
14865,2024-08-19,2331.96
6487,2024-08-11,867.24
13381,2024-08-29,1332.6
12746,2024-05-30,2075.46
11292,2024-01-15,1937.25
7672,2024-09-14,1989.6
10938,2024-09-23,1892.37
4585,2023-11-23,1123.98
10576,2024-08-02,2509.86
6772,2024-09-05,1859.7
2922,2024-04-23,929.85
4418,2023-12-15,1403.79
13751,2024-04-24,604.14
1137,2024-07-08,822.72
10118,2024-10-07,1968.69
12694,2024-02-26,1624.65
7848,2024-07-29,430.83
835,2023-11-23,463.77
10914,2024-05-22,846.21
14115,2023-12-18,1777.86
10153,2024-04-18,2164.14
9421,2024-10-04,2182.08
1208,2023-12-05,780.12
6808,2024-07-21,609.15
10743,2024-04-28,1743.99
7422,2024-04-30,790.89
6576,2024-06-01,602.91
13718,2024-05-25,2245.11
13266,2024-06-26,1307.91
14948,2024-04-04,1032.57
6014,2024-09-01,2464.11
9400,2023-12-28,267.72
7640,2023-12-05,865.95
6773,2024-10-05,1736.04
13609,2024-06-08,1451.49
13734,2024-01-13,127.8
11468,2024-01-27,336.21
5534,2023-11-06,1396.65
5970,2024-08-03,92.79
8629,2023-12-04,1523.79
4783,2024-04-02,385.29
8003,2024-02-10,867.9
12559,2024-05-03,396.45
10465,2024-01-09,843.6
11692,2024-04-09,2643.6
1735,2024-02-19,957.39
12100,2024-04-15,1040.49
3261,2023-11-13,336.42
4082,2024-11-01,1283.67
3837,2024-08-01,687.09
9106,2023-11-20,2139.9
3471,2024-03-24,1661.4
8075,2024-05-02,1661.04
830,2024-08-13,1704.45
8176,2024-04-08,1426.74
5751,2024-01-26,1616.7
12042,2024-04-04,2220.03
14516,2024-06-15,535.89
6005,2024-08-09,2273.43
4445,2023-11-19,546.48
10541,2024-01-21,314.37
9812,2024-02-27,795
13960,2024-07-11,1768.05
92,2023-12-19,2895.09
8701,2024-01-21,369.03
12129,2024-01-08,2134.77
757,2024-05-29,2597.01
8756,2024-08-15,103.29
4044,2024-07-04,849.75
6047,2024-10-31,272.7
14118,2024-03-22,2400.54
5412,2024-02-15,1436.46
14518,2023-12-21,2206.44
13896,2024-10-16,1402.95
9254,2024-04-02,741.42
13357,2024-03-25,2887.2
9527,2024-09-03,488.46
7652,2024-04-19,331.29
11074,2023-12-13,2780.28
10728,2023-11-19,2474.49
3709,2024-06-20,2113.2
7042,2024-03-26,2791.44
4854,2024-01-21,410.64
9662,2024-03-24,404.01
5853,2024-03-24,1841.58
14367,2024-02-28,2511.03
12232,2023-12-15,1258.38
3987,2024-04-15,74.22
2298,2024-04-09,2390.04
4955,2024-10-19,2372.4
12068,2024-08-17,2856.99
5806,2024-06-01,315
9002,2024-06-02,1952.13
62,2024-08-06,1399.83
7342,2024-01-23,1796.91
11825,2024-09-08,2129.4
2194,2024-01-31,1237.05
6030,2024-04-19,1650.96
4329,2024-05-01,2036.55
7390,2024-08-20,1529.19
233,2023-11-16,182.19
2846,2024-04-26,2657.4
10048,2024-02-02,2650.5
12934,2024-02-06,2695.86
14648,2023-11-28,128.07
5822,2023-11-15,1149.24
9423,2024-07-09,2320.83
6973,2024-04-03,658.68
5672,2024-10-31,2688.12
3105,2024-02-29,536.55
7837,2024-04-04,1461.3
6483,2024-05-08,170.16
4693,2024-02-01,824.73
3938,2024-08-19,1645.89
5981,2024-01-20,2061.8
5055,2023-11-07,1540.08
14751,2024-05-16,1560.8
6072,2024-07-31,3785.84
6845,2024-07-07,2125.88
11739,2024-05-25,275.88
6734,2024-08-19,3142.76
5800,2024-03-26,1044.96
9857,2024-01-28,2842.12
4727,2024-07-23,3803.72
11124,2024-04-28,214.56
3808,2024-03-23,2262.76
1331,2024-09-03,2588.68
2496,2024-02-14,2326.48
5533,2023-11-30,1128.88
5881,2024-04-14,2690.04
4523,2024-07-03,2355
14829,2024-01-01,2769.24
7140,2024-01-26,932.16
3262,2024-04-12,2505.92
8419,2023-11-09,3295.68
5761,2024-02-26,1924.32
4980,2023-11-13,689.2
5108,2024-08-14,3665.2
6789,2024-09-03,87.96
10276,2024-10-31,2029.12
762,2024-06-19,382
5028,2024-10-24,2256.16
281,2023-12-25,3227.04
10450,2024-09-09,3737.6
3414,2024-05-06,1321.68
14566,2024-07-20,2457.2
5361,2023-12-17,3395.28
11103,2024-06-02,1784.28
3465,2024-02-05,3179.36
227,2024-06-07,1157.52
14205,2024-02-15,1651.8
10591,2024-10-07,1978.88
4472,2024-02-11,584.64
13376,2024-04-19,2753.64
14010,2023-12-15,1672.88
9220,2024-09-24,439.44
4167,2024-07-29,2808.68
9335,2024-08-30,3051.12
4254,2024-08-18,2999.36
6010,2024-09-16,3786.28
2360,2024-04-18,3824.44
11288,2024-01-28,3831.76
3739,2024-04-29,523.84
8951,2024-06-22,3986.64
11874,2024-05-29,1920.88
5628,2023-11-16,3198.44
12418,2024-09-09,2428.8
2640,2024-08-20,3374.08
2637,2024-03-02,588.24
11246,2023-11-29,3390.48
2507,2024-08-31,841.2
7173,2023-12-14,3943.08
7274,2024-09-08,2595.32
1665,2024-01-12,3923.24
14891,2024-07-05,2323.68
7634,2024-04-22,1592.24
4734,2024-03-17,2539.6
3295,2024-01-26,3535.68
7974,2024-03-21,1568.32
14935,2024-11-01,3861
12570,2024-02-05,1873.96
11216,2024-08-13,1800.96
8972,2024-02-03,1491.88
4207,2024-03-05,858.28
8934,2024-06-30,1922.92
6169,2024-04-22,2342.48
6518,2024-03-28,3423.36
6913,2024-04-30,761
10751,2024-08-18,431
9215,2024-07-14,147.16
1985,2024-01-14,1617.56
14768,2024-03-15,973.4
1289,2024-05-25,3013.04
10291,2024-05-06,2677.04
13715,2024-10-01,3466.32
4141,2023-12-22,725.48
6657,2024-06-17,1334.56
2095,2024-11-03,445.36
10640,2024-07-30,2934.04
864,2023-12-15,3469.28
11737,2024-07-21,3569.84
2342,2024-09-06,1014
13638,2024-06-24,2773.08
3490,2024-03-11,1854.68
12076,2024-07-21,2585.32
11259,2024-09-19,383.56
1404,2024-02-22,3986.6
8813,2023-11-28,2491.52
6455,2023-11-16,3009.16
3507,2024-02-24,1509.24
8377,2024-04-17,725.08
5335,2024-07-19,997.88
8553,2024-05-12,768.8
7450,2024-08-07,325.64
7591,2024-09-27,2217.84
14257,2023-12-03,1846.48
4613,2024-09-23,1461.12
6026,2023-12-20,2603.72
4689,2024-05-30,1238.28
5834,2024-10-15,2829.92
14489,2023-11-09,2323.72
7165,2024-08-30,546.6
1169,2023-12-23,1036.44
683,2024-09-23,1499.68
9042,2024-04-10,998.16
11761,2024-07-11,905.4
2648,2024-08-01,1228.12
12507,2024-05-03,1217.76
13412,2024-05-14,297.2
2247,2024-03-06,3577.08
6951,2024-09-29,2151.04
1507,2024-02-27,1342.24
6058,2024-03-03,800.96
9241,2024-03-24,3012.88
10100,2024-01-13,2199.88
3323,2024-05-07,477.24
3407,2023-12-13,180.96
6283,2024-04-11,1901.32
10014,2024-07-03,1606.52
9058,2023-11-08,88.6
14330,2024-07-11,1316.48
5950,2024-01-29,1647.92
8942,2024-05-14,549.16
4655,2024-09-03,2742.2
10490,2024-10-24,109.72
7151,2024-03-28,655
7875,2024-10-16,1630.96
6774,2024-03-10,2461.08
4451,2024-04-27,3787.92
5561,2024-04-08,2818.12
6499,2024-02-14,2476.28
6992,2024-07-16,2593.28
3816,2024-10-24,1125.12
12945,2024-08-30,2194.16
1856,2024-01-23,322.76
3139,2023-12-18,3868.44
461,2024-02-04,743.32
14310,2024-09-26,841.72
174,2024-05-08,3723.16
14625,2024-04-17,1147.48
6166,2024-04-21,2296.56
5479,2023-12-22,3317.84
2770,2024-05-30,564.88
14122,2024-09-08,1870.84
5722,2024-09-28,2564.36
4467,2024-10-31,1994.32
6029,2024-03-28,2653.96
13654,2024-10-26,861.2
444,2024-02-13,385.84
8678,2024-08-11,978.36
14343,2024-02-10,3397.44
2717,2024-04-17,3051.56
14992,2024-01-03,3771.76
8024,2024-01-22,3365.04
14970,2024-03-13,662.84
2343,2024-02-26,2388.32
2145,2023-12-13,960.32
2780,2024-05-18,1522.36
11622,2024-01-01,3271.44
5443,2023-11-25,295.28
11855,2024-06-22,3259.32
537,2024-07-07,1950.36
12987,2024-06-27,3226.52
4363,2024-07-17,1932.64
11199,2024-10-30,2096.8
12050,2024-10-07,994.92
7800,2024-10-23,3671.72
9488,2024-02-16,2818.44
2664,2024-06-27,727.48
8926,2024-01-17,1980.24
3732,2024-09-13,3137.44
14993,2024-05-17,1106.04
13366,2024-04-21,992.68
11734,2024-01-16,1546.32
14982,2023-11-13,2337.68
213,2023-12-06,725.24
7877,2024-07-25,3749.2
5839,2024-06-08,1417.64
4610,2024-08-16,3406.72
8353,2024-05-22,2470.76
8159,2024-06-04,3221.2
1386,2023-12-16,1822.76
14589,2024-01-19,2325.08
8183,2024-09-28,2634.92
7763,2024-07-15,595.24
5381,2023-12-27,2884.6
10945,2024-09-20,3948.16
4368,2024-07-06,878.12
13673,2023-12-12,2766.36
11135,2024-09-24,3578.84
4665,2024-08-28,782.44
12760,2024-05-02,2255.2
11410,2024-04-09,1100.68
8851,2024-08-16,1060.08
3610,2024-04-21,259.08
1857,2024-09-21,760.72
13448,2024-05-30,3629.04
8230,2024-05-29,778.52
12940,2024-10-24,2015.96
1245,2024-08-13,3389.32
6717,2024-09-14,3155.44
10121,2024-01-03,476.72
12944,2024-08-22,669.24
3165,2024-04-17,3436
2416,2024-03-12,2817.44
8428,2024-06-18,1606.32
5095,2024-02-22,485.72
7803,2024-05-19,2074.44
6830,2024-08-18,2173.84
4978,2024-09-01,510.2
13025,2024-06-14,438.56
2532,2023-11-30,2956.32
1807,2024-02-20,3527.12
10872,2024-01-02,1488.72
14664,2023-12-22,549.92
8459,2024-01-22,769.2
612,2024-02-19,2808.32
3083,2024-08-08,2662.24
7612,2024-08-10,463
5181,2024-10-30,3665.2
3780,2024-05-12,1904.12
8110,2024-06-11,1147.4
7562,2023-12-18,1051.24
12093,2024-05-25,1789.16
10219,2024-03-31,3440.64
11555,2024-08-11,567.36
598,2024-10-23,1468.4
614,2024-10-15,1627.56
4009,2024-07-07,855.84
14297,2024-03-10,3633.88
161,2023-12-13,2106.2
6905,2023-11-26,822.28
7554,2024-03-18,2169.8
9930,2023-11-28,3748.32
138,2023-12-31,1699.8
7643,2024-08-07,2694.32
7597,2023-11-07,2116.2
5575,2023-12-02,3928.28
4129,2024-07-07,1506.64
2630,2024-03-07,3737.6
5049,2024-09-17,2951.44
8973,2024-06-14,1113.12
12657,2024-05-06,1728.28
13287,2024-07-16,193.72
7677,2024-05-30,697.36
4313,2024-01-29,1507.28
1416,2024-07-09,2707.12
3303,2024-08-08,3629.12
9985,2023-11-28,3503.44
3787,2024-08-22,3771.84
7543,2024-08-29,1694.48
1332,2024-01-24,1669.2
11548,2024-06-21,956.56
11154,2024-08-13,3674.28
6126,2024-07-08,2760.72
9746,2024-07-25,3657.04
123,2024-02-15,2929
5690,2024-07-06,2384.68
4196,2024-04-11,1172.64
10716,2024-08-15,3334.92
9302,2024-01-16,3470.44
12990,2024-09-24,757.32
9725,2024-10-24,903.08
8862,2024-04-19,3981.76
13983,2024-08-29,908.76
777,2023-12-01,3471.6
2887,2024-05-09,2466.84
632,2024-05-23,853.6
10656,2024-10-15,2205.36
7479,2024-03-22,3198.84
9247,2023-11-07,1546.88
13191,2024-08-17,632.48
10776,2024-09-30,1429.4
13655,2024-10-29,2911.96
4240,2024-08-29,3470.96
7556,2024-10-15,1672.24
12549,2024-09-24,1683.4
1215,2024-10-03,1614.36
573,2023-12-15,1765.68
4666,2024-09-20,182.92
5668,2023-12-27,2865.12
13247,2024-08-04,1918.76
10502,2024-08-03,3201.68
3188,2024-05-20,2364.44
626,2024-10-11,2214.64
1029,2024-10-29,3315.64
1674,2023-12-01,442.24
7317,2024-09-09,1475.2
3421,2023-11-07,3258.16
1981,2024-05-29,3994
10018,2023-12-11,900.32
14384,2024-09-20,3883.48
11665,2024-09-14,335.84
10127,2024-07-26,1159.64
13596,2024-09-17,1119.92
694,2024-10-27,1210.8
14339,2024-03-17,3304.44
2314,2024-02-11,1396.48
1831,2023-11-29,1845.8
324,2024-02-04,2003.32
8240,2024-03-28,1926.32
5558,2024-09-06,1223.2
510,2024-07-22,3430.04
3218,2023-12-21,223.16
12258,2024-01-04,3670.76
10679,2024-04-06,2280.24
7482,2024-08-14,3559.52
668,2024-07-23,3545.92
12568,2024-09-17,927.16
5021,2024-01-10,3591.28
12433,2024-04-09,597
6295,2024-07-24,3429.24
6056,2024-02-28,3592.28
9374,2024-04-16,2853.56
6770,2024-05-30,1035.32
4121,2024-08-25,997.68
10774,2024-09-04,1326.44
14074,2024-03-30,2346.8
6277,2023-11-05,1829.76
530,2024-09-18,1621.68
13953,2024-04-26,255.12
10891,2023-12-13,1501.16
3967,2024-08-11,888.28
7210,2024-08-08,1664.6
9942,2024-03-20,2753.36
7564,2024-05-25,3285.6
2899,2024-10-14,902.52
12965,2024-05-19,3623.72
14069,2024-07-20,1151.48
14017,2024-03-23,1428.12
2403,2024-03-14,2611.4
7646,2023-12-11,1226.24
11566,2024-02-08,3060.48
13371,2024-05-14,530.48
10622,2024-10-22,679.12
14759,2024-05-14,1704.12
4937,2024-03-13,3208.16
10783,2024-06-03,2110.84
6863,2024-04-09,2429.6
13525,2024-03-10,3457.28
9679,2024-01-12,3396.24
10803,2024-07-17,2219.88
746,2024-09-03,1050.88
